"address","infoSnippet","name","phone","rating","reviewSnippet","url","website"
"40 Central Ave, Salinas, CA 93901",,"Law Office Of Miguel Hernandez","(831) 240-4870","5","Miguel is easily in the top 5 group of attorneys on the Central Coast. Miguel is very calm and easy to get along with, but utterly unmoving when it comes to an issue he needs…","https://www.yellowpages.com/salinas-ca/mip/law-office-of-miguel-hernandez-525480423?lid=1002045789806","https://www.miguelhernandezlaw.com"
"225 E 3rd Ave, Escondido, CA 92025","The Maxham Firm is a San Diego based legal firm providing services in the field of intellectual property, specializing primarily in patent and trademark law. The…","The Maxham Firm","(760) 975-3843",,,"https://www.yellowpages.com/escondido-ca/mip/the-maxham-firm-525697300?lid=1001884227450","https://www.maxhamfirm.com"
"621 Seabright Ave, Santa Cruz, CA 95062","My firm practices in many areas of estate planning. My planning practice includes seniors, single people, domestic partners and married couples. Many of my…","Moira Leigh Attorney At Law","(831) 454-0226",,,"https://www.yellowpages.com/santa-cruz-ca/mip/moira-leigh-attorney-at-law-530183882?lid=1002108898196","http://santacruzattorney.com"
"300 Montgomery, San Francisco, CA 94104","Trusted Lawyers in San Francisco, CA When you need assistance from a Lawyer in San Francisco, CA, Carroll Law Offices is ready to help. We attend to the details…","Carroll  Law Offices","(415) 788-7600",,,"https://www.yellowpages.com/san-francisco-ca/mip/carroll-law-offices-531307349?lid=1002070102003","https://www.lawofficesanfranciscoca.com"
"2424 Vista Way #200, Oceanside, CA 92054",,"Fischer & Van Thiel LLP","(760) 722-7646","5","My first impression during my consolation sold me. The attorneys were very upfront and exceptionally skilled. They helped me with a spousal support issue with a difficult past…","https://www.yellowpages.com/oceanside-ca/mip/fischer-van-thiel-llp-532345844?lid=1001633034970","https://www.divorcelawyersoceanside.com"
"397 Third Ave, Ste C, Chula Vista, CA 91910","FWe are a Family Law firm specializing in Divorce and Divorce Mediation. Our office is committed to working for a healthy divorce by diffusing conflict…","Family Law Office Of Barney Connaughton","(619) 425-8613",,,"https://www.yellowpages.com/chula-vista-ca/mip/family-law-office-of-barney-connaughton-533178213?lid=1002069699102","http://ahealthydivorce.com/attorney.htm"
,"We provide immigration consulting assistance and non-legal advice on various immigration matters in San Diego, California. This assistance and advice include…","Budget Immigration Center","(858) 550-0121",,,"https://www.yellowpages.com/nationwide/mip/budget-immigration-center-534387395?lid=1002072015035","http://www.budgetimmigrationcenter.com"
"155 E Shaw Ave, Fresno, CA 93710","Welcome to the Monge Law Firm. Our experienced lawyers handle all Workers' Compensation cases. If you have suffered a job-related injury, illness, or ailment, we…","Richard H. Monge Attorney At Law","(559) 226-5060",,,"https://www.yellowpages.com/fresno-ca/mip/richard-h-monge-attorney-at-law-536124447?lid=1000621577308","https://www.fresnoworkerscomplawyer.com"
"1308 Placer St, Redding, CA 96001","Family law matters include, but are not limited to, divorce, separation, custody, visitation, support and adoption. This is a stressful time in an individual's…","Law Office of Kirk M Manuel and Katherine M. Conard Manuel","(530) 243-8599",,,"https://www.yellowpages.com/redding-ca/mip/law-office-of-kirk-m-manuel-and-katherine-m-conard-manuel-536596702?lid=1002004321208","http://www.kmanuellaw.com"
"17821 E 17th St Ste 190, Tustin, CA 92780","If you find yourself faced with such a situation, you'll need a lawyer who will treat your situation with compassion and understanding. You'll also need an…","Niven  Leslie L - A Professional Law Corp","(657) 888-5838",,,"https://www.yellowpages.com/tustin-ca/mip/niven-leslie-l-a-professional-law-corp-538576985?lid=1002125492154","https://www.nivenandniven.net"
,,"J David Tax Law LLC","(888) 265-2361","5","This is really good………….🤩""","https://www.yellowpages.com/jacksonville-fl/mip/j-david-tax-law-llc-540773434?lid=1002069740015","http://www.jdavidtaxlaw.com/free-consultation/yp/"
"553 N Magnolia Ave, El Cajon, CA 92020","A family and civil litigation lawyer in El Cajon, serving all of San DiegoWhen you're ready to bring your legal issues to court, call a lawyer who has over two…","The Law Office of JP Miller Jr.","(619) 937-2994",,,"https://www.yellowpages.com/el-cajon-ca/mip/the-law-office-of-jp-miller-jr-542476084?lid=1002168329373","https://jpmillerlaw.com"
"600 Allerton St. Suite 210, Redwood City, CA 94063","Born Trenton, New Jersey, June 17, 1947; admitted to bar, 1972, California; U.S. District Court, Northern District of California; U.S. Court of Appeals, Ninth…","Goldscheider Peter F Attorney At Law","(650) 433-9782",,,"https://www.yellowpages.com/redwood-city-ca/mip/goldscheider-peter-f-attorney-at-law-544297330?lid=1002102512053","http://www.northcalatty.com"
"17821 17th Street, Suite 190, Tustin, CA 92780",,"Niven & Niven Attorneys At Law","(714) 978-7887","5","Very Knowledgeable and Helpful. If you are in need of legal help, I definitely recommend Niven and Niven. They offer a free initial consultation too.""","https://www.yellowpages.com/tustin-ca/mip/niven-niven-attorneys-at-law-544622657?lid=1001871982641","http://www.nivenandniven.net"
"41880 Kalmia St. Suite 138, Murrieta, CA 92562","Founded in 1989, County Law Center was developed by Attorney Marc A. Duxbury. Marc was born and raised in Santa Barbara County and he attended law school in San…","Marc Duxbury Law Office","(951) 587-9950",,,"https://www.yellowpages.com/murrieta-ca/mip/marc-duxbury-law-office-544793357?lid=1002007266391","http://www.countylawcenter.com"
"1031 W Ave M14, Palmdale, CA 93551","Charlton Weeks LLP is dedicated to helping people in the Antelope Valley, California with their employment real estate, estate planning, and business matters.…","Charlton Weeks","(661) 450-9181",,,"https://www.yellowpages.com/palmdale-ca/mip/charlton-weeks-544988665?lid=1002106072079","http://www.charltonweeks.com"
"3033 5th Ave, San Diego, CA 92103","*Both Parents Select Adoptive Parents *Kristine Pogalis Colburn - Esq*Janis Stocks - Esq","Stocks and Colburn Law Offices Ofw","(619) 535-0443",,,"https://www.yellowpages.com/san-diego-ca/mip/stocks-and-colburn-law-offices-ofw-545076608?lid=1002108511722",
"21515 Hawthorne Blvd., Ste 670, Torrance, CA 90503","Our Mission: Justice For Our Clients Our mission is to help our clients achieve their goals by providing them with outstanding legal service combined with good…","The Law Offices Of Michael S. Braun","(424) 264-0565",,,"https://www.yellowpages.com/torrance-ca/mip/the-law-offices-of-michael-s-braun-546538133?lid=1002018153950",
"450 S Melrose, Vista, CA 92081","I have represented and litigated cases for Southern California Clients with injuries for over 25 Years. Every personal injury and accident attorney from my…","Personal Injury Attorney Demetri J Vlahoulis ESQ","(442) 224-6363",,,"https://www.yellowpages.com/vista-ca/mip/personal-injury-attorney-demetri-j-vlahoulis-esq-546822845?lid=1002166351448","http://www.vlahoulislaw.com"
"1300 Clay St, Oakland, CA 94612","It is located in Alameda County. They offer Legal Services, General Practice Attorney, Lawyer.","Ortiz Pamela J Attorney At Law","(510) 543-0080",,,"https://www.yellowpages.com/oakland-ca/mip/ortiz-pamela-j-attorney-at-law-547816628?lid=1001976755729","http://www.pamelaortizlaw.com"
"378 Vista Village Dr, Vista, CA 92083","The law firm of Herbert Weston & Tanya Weston, Criminal Lawyers, in Vista, California, has the experience and legal knowledge that you will need in overcoming a…","Herbert Weston & Tanya Weston Criminal Lawyers","(760) 945-5535",,,"https://www.yellowpages.com/vista-ca/mip/herbert-weston-tanya-weston-criminal-lawyers-548500850?lid=1002046037199","https://www.westoncriminallaw.com"
"1901 W Pacific Ave Ste 260, West Covina, CA 91790","Contact us for more information","Law Offices Of Mauro Fiore Jr.","(888) 897-1281",,,"https://www.yellowpages.com/west-covina-ca/mip/law-offices-of-mauro-fiore-jr-549651529?lid=216278655","http://www.fiorelegal.calls.net"
"195 Agnes St,, Auburn, CA 95603","The Law Office of Joseph T. Todoroff, PC is dedicated to representing the injured and disabled workers of Northern California. We have the knowledge and…","Law Office of Joseph T. Todoroff, PC","(530) 718-2070",,,"https://www.yellowpages.com/auburn-ca/mip/law-office-of-joseph-t-todoroff-pc-551829006?lid=1002103332496","http://www.todorofflaw.com"
"1871 The Alameda, San Jose, CA 95126",,"Law Offices of Matthew J. Rudy","(408) 822-9325",,,"https://www.yellowpages.com/san-jose-ca/mip/law-offices-of-matthew-j-rudy-552504246?lid=341261013","http://www.rudyfamilylaw.com"
"330 E Carrillo St, Santa Barbara, CA 93101","With over 25 years of practice I have learned the process of resolving individual cases, understanding the law and how it applies to the facts in your case. I…","Santa Barbara Immigration Lawyers Inc.","(805) 897-0066",,,"https://www.yellowpages.com/santa-barbara-ca/mip/santa-barbara-immigration-lawyers-inc-556046794?lid=1002076468363","http://www.sbimmigrationlaw.com"
"17315 Studebaker Road #202, Cerritos, CA 90703","INJURY EXPERTS. Call for a free personal injury consultation. We have offices through California. Areas of practice include auto accidents, dog bites, wrongful…","Pacific  Attorney Group","(562) 246-8738",,,"https://www.yellowpages.com/cerritos-ca/mip/pacific-attorney-group-556630687?lid=1002046834360","http://www.pacificattorneygroup.com/cerritos-personal-injury-lawyers"
"14670 Cantova Way Suite 233, Rancho Murieta, CA 95683","Quiring Law was founded by John Quiring, who has been practicing law in the Sacramento foothills since January 2010. Mr. Quiring takes pride in taking the time…","Quiring Law","(916) 794-6279",,,"https://www.yellowpages.com/rancho-murieta-ca/mip/quiring-law-556887439?lid=1002106216864","https://quiringlaw.com"
"2425 Olympic Blvd, Santa Monica, CA 90404","When deciding to start his own practice, Mr. Douglas was determined to create a law firm that was dedicated to helping clients face and overcome difficult legal…","Jeffrey J Douglas Law Office","(310) 576-3411",,,"https://www.yellowpages.com/santa-monica-ca/mip/jeffrey-j-douglas-law-office-558042889?lid=1001776703532",
"101 W Mcknight Way, Grass Valley, CA 95949","Real Estate and Business Clients Require Unique Solutions and a Distinctly Different Lawyer with Top Notch Credentials and Experience. Chuck has been serving…","Farrar Chuck Attorney At Law","(530) 273-0800",,,"https://www.yellowpages.com/grass-valley-ca/mip/farrar-chuck-attorney-at-law-558794764?lid=1002070100349","https://chuckfarrar.com"
"304 Potrero St, Santa Cruz, CA 95060","Douglas Kane is an attorney in Santa Cruz, California, representing plaintiffs in employment discrimination, harassment and wrongful termination cases. His…","Douglas Kane Law Office","(831) 226-1733",,,"https://www.yellowpages.com/santa-cruz-ca/mip/douglas-kane-law-office-561407695?lid=1002150467449","https://protectingrights.net"
"50 Woodside Plz # 744, Redwood City, CA 94061","Welcome to The Law and Mediation Office of Sheila M. Harrington. We are located in Menlo Park, on the San Francisco peninsula. Ms. Harrington limits her practice…","Sheila M. Harrington Law & Mediation Office","(650) 233-1144",,,"https://www.yellowpages.com/redwood-city-ca/mip/sheila-m-harrington-law-mediation-office-563040404?lid=1002035757139",
"630 Alta Vista Dr, Vista, CA 92084","The Lawyer Referral Service of the Bar Association of Northern San Diego County is San Diego County's leading lawyer referral service, providing the community…","Lawyer Referral Service of the Bar Association of Northern San Diego County","(760) 407-2425",,,"https://www.yellowpages.com/vista-ca/mip/lawyer-referral-service-of-the-bar-association-of-northern-san-diego-county-564880816?lid=1002155024998","https://www.lawreferral.org"
"195 Agnes St, Auburn, CA 95603","Let us Coordinate All of your Disabilities to maximize benefits Industrial, Non-Industrial and Pre-ExistinSERVICESWorkers Compensation Social Security Disability…","Brown Thomas Law Offices","(530) 537-1009",,,"https://www.yellowpages.com/auburn-ca/mip/brown-thomas-law-offices-5694206?lid=1002104082135",
"669 Palmetto Ave Ste B, Chico, CA 95926","Legal disputes are difficult to handle without an advanced understanding of the law. Brooks & Brooks Attorneys at Law in Chico, CA can help you explore all of…","Brooks & Brooks Attorneys at Law","(530) 924-5325",,,"https://www.yellowpages.com/chico-ca/mip/brooks-brooks-attorneys-at-law-573273442?lid=1002153292533","http://brooksfamilylaw.com"
"400 Capitol Mall, Sacramento, CA 95814","O'Banion & Ritchey LLP specializes in intellectual property law (patents, trademarks, copyrights, trade secrets, and unfair competition) and related litigation…","O'Banion & Ritchey LLP","(916) 498-1010",,,"https://www.yellowpages.com/sacramento-ca/mip/obanion-ritchey-llp-5738497?lid=1000116565553","http://www.intellectual.com"
"20 N Sutter St Ste 200, Stockton, CA 95202","FOCUSING EXCLUSIVELY ON IMMIGRATION","Meath & Pereira Attorneys & Counselors","(209) 942-3300",,,"https://www.yellowpages.com/stockton-ca/mip/meath-pereira-attorneys-counselors-5973507?lid=1000088580909",
"Indian Wells, CA 92262","Have you been injured in the Palm Springs and Coachella, California area? A personal injury attorney from The Law Offices of Barry Regar, a Professional Law…","Regar Barry Attorney A Professional Law Corporation","(442) 274-1763",,,"https://www.yellowpages.com/indian-wells-ca/mip/regar-barry-attorney-a-professional-law-corporation-6004602?lid=1002108896302","http://www.barryregarlaw.com"
"1401 21st St, Sacramento, CA 95811",,"Timmons, Owen, Jansen & Tichy, Inc.","(209) 223-5650","5","If you ever find yourself in need of a work comp attorney who is easy to talk to, knows the law inside and out, and is an expert on the in's and out's of qualified medical…","https://www.yellowpages.com/sacramento-ca/mip/timmons-owen-jansen-tichy-inc-6417281?lid=1002152922613","http://www.saclaw.net"
